business_name,review_id,rating,text,time_created
Dirty Burger,ZikN-jccKHCeH2xuFyD7_Q,3,"Nice small burger place. I had the ""Not so dirty burger"" which is the same cheeseburger as the ""Dirty burger"" but without the bun being buttered and...",2017-09-04 13:58:34
L'eau à La Bouche,5tFsU33lB2t2nVTDVTp6Jg,4,"I love this place. The deli-market style makes the inside vibrant and delicious.

They do great coffee and have so far proved to be flexible food-wise. I...",2015-06-10 01:44:01
L'eau à La Bouche,IwbBzXtKST6kHhoooLbLMQ,5,"AMAZING, I was in London to visit my sister and La Bouche was in walking distance and thank god it was. The cosmic is literally sex. It's sooooooo good. I...",2018-12-15 07:14:59
L'eau à La Bouche,eqSqGbyVwowhJhqTaSLxcA,5,L'Eau a la Bouche is the perfect place to have a coffee/brunch while sited outside & being able to watch people walk by across Broadway Market. With French...,2018-11-18 04:03:10
The Florist Arms,opZJagi3z9FeqzmLACj0CA,5,"Good pizza at good price and pints for about a fiver.
If you go for a happy hour (even on Sundays) the pizzas are £6 instead of £9 which means you could get...",2019-03-11 02:13:11
The Florist Arms,y1Bd0D8aYkjxxXQM6cnU2g,4,"Closest pub to my flat, so literally down the road and I'm surprised I hadn't been there until yesterday. 

Great offering of beers, including gluten free...",2015-05-22 03:58:01
The Florist Arms,3KwmhuEPBFTlg6BCOLmFwQ,3,"Sitting on the border of Hipsterville and proper East London, The Florist gets a good mix of trendy and local punters. Case in point: During my most recent...",2010-09-07 04:49:17
Pix,s8TCdE4yo-YRFH6PMFKsJg,5,"Walked by in the early evening one evening, there were some lovely looking platters of food and a table for me.
Just what I needed, this taste of Spain. So...",2017-10-05 13:49:20
Pix,KAktCQ7KpcHiy3jUPhQHVQ,2,"I hate to leave a bad review when some things were exceptional... however... I feel I must.  

I had 6 items and only 2 were good.  That's not acceptable....",2021-11-14 15:50:26
Pix,D60ywNMgNDE1DOWvV81fVA,4,Great find on first day in London. The all you can tapas for 15pds was amazing. The food is very tasty and presentation is lovely. Small place but was slow...,2018-08-16 11:41:01
Merchant's Tavern,-udRDWqyqflbhrOwVyscPw,5,"Very friendly and professional staff, excellent food, great place all round!! 
I went there with a group of friends and we had booked a room downstairs for...",2017-10-08 03:45:47
Merchant's Tavern,lHcCSO9G1pJj3ziFpIlq5Q,4,"I've eaten here twice and both times were pretty decent.
The first time, it was very busy and we had no reservation but were accommodated really nicely to...",2019-06-23 10:27:36
Merchant's Tavern,fe0vVoUmoQ3jX19l7FBJqg,3,This moody red bar is a great spot for a drink between dinner and clubbing. With a fire in the entryway and a host with an accent (French? Italian? It was...,2019-02-08 07:10:03
Steak & Co,iIwXvJjv2nvOrqn-wiDp-w,5,"This place was EXCELLENT. 5 stars for food, service and vibe. We ordered the prawns, lobster mac and olives and cauliflower for starters. Our group ordered...",2022-12-25 12:50:31
Steak & Co,P_g5LOdw4tn93Z8DA0oXvw,3,"Not gonna lie, felt like a tourist trap. Food was ok but what got me in the end was our server asking for a tip on his personal cash app account. Don't get...",2023-02-05 10:37:42
Steak & Co,FXYzdJlbwju9CD2fuTpgig,3,Was hoping for a nice steak place and found it only okay. There is outdoor and indoor seating. The service was good. The bread and butter was a surcharge...,2022-07-16 17:04:18
Ippudo London,FLgHaYR2W7jklZQ7rCYRNQ,4,"I love Ippudo - when I saw a location while exploring the city, had to stop in for dinner.  

Service - 3/5 had to follow up twice for my water and check...",2022-10-18 06:01:26
Ippudo London,EZq1Tj47w2grwdViStGS1g,5,"We wanted to have Ramen for dinner, a quick Yelp search and we found Ippudo, and boy was it good. We had the spicy vegetarian ramen and the regular...",2022-12-17 10:41:19
Ippudo London,iqZTCL9f7rkWsuVQcyFT_Q,3,"I was excited to try out this Ippudo as I really like their instant ramen packets and their stores in the States. However, I was a bit disappointed with...",2022-03-23 03:51:59
The Colonel Fawcett,Qf7tXg8YTpAlwFMlsOImlw,5,Went for a Sunday Roast and I enjoyed it. Also had the sticky toffee pudding and it was amazing. Love the large selection of gin cocktails.,2022-11-16 11:52:04
The Colonel Fawcett,wIvXcatcfyuXhUsO377oBg,5,"The Colonel Fawcett's slogan ""Camden's Best Kept Secret"" is certainly accurate. This homey, festive local pub has hosted many cozy evenings for me and my...",2018-12-17 03:57:44
The Colonel Fawcett,N3QSsCaNyYEFHTQwfqC8iA,5,"It is well worth the trek to Camden for Colonel Fawcett's Sunday roast. And if you come, stay for some pudding. The roast is served from 12-8 and there were...",2016-08-15 16:04:32
Shoryu Ramen,GRql_br4FCKO1oXVrNG8dg,5,"We enjoyed our ramen, edamame and the seaweed salad as well as the sake flight on a cold night. The staff was friendly and helpful and gave us some...",2023-01-16 21:27:33
Shoryu Ramen,06HItItMEjUp-Ltw-P3Tug,4,"Solid ramen place. Can understand why they are listed in the Michelin guide. The thin noodles have a great texture, and the broth is deep. It's a bit pricey...",2021-09-12 12:31:46
Shoryu Ramen,1rsoBzqzgs0_9bW4KgOyuQ,5,"OMG, when their caption says ""it's in our bones"", they really mean it!   Their pork broth is amazing and this is the best ramen you can get.  It is a good...",2017-05-06 19:15:26
Sen Viet,DMbvPJkE0tWaEoVaIUHVvQ,5,"Wow. 

Just had dinner for the 1st time here (won't be the last!) and I can say I'll be returning soon and often. One of my work colleagues, who is...",2017-02-28 14:55:38
Sen Viet,1zJ2NShBE8Cj6uHD77EgLQ,5,"One of my go to pho places in London. The taste is authentic, prices are reasonable, service is quick and prompt.",2022-01-26 02:51:13
Sen Viet,62o9s1NU0kvSStJF2b3zpw,4,Local Viet restaurant...  is nearby Kings cross station ...all food was tasty! Love the spicy taste a lot and the beef was excellent.,2022-07-31 13:14:55
Simpson's in the Strand,Mpmkdrb7DHDl6ynd1ovoCg,5,"We really enjoyed our experience here. 

Pedrag took care of us for the evening and was a fantastic host. 

The tartar was our favorite app and we...",2019-10-05 15:06:50
Simpson's in the Strand,qNZGPgMe9jaNwpKmuetECw,4,"It's an elegant restaurant, we had the Sunday roast prime rib, they serve it table side. Almost forgot they have delicious bread, you won't be able to stop...",2020-01-06 06:55:44
Simpson's in the Strand,PcTxh-lozKR1nEj6SyVt1Q,3,"I was on a business trip to London and wanted to take myself for a nice lunch on my last day. I heard that Simpson's was London's oldest restaurant, so I...",2019-10-31 18:24:30
Wong Kei Restaurant,CMidPCEBtLYiV3mPMFrtiw,5,"Man, look at all these people rating this place on it's service.  Clearly, you ain't never been to a real Chinese restaurant lol.  Let's get one thing...",2022-09-23 17:50:47
Wong Kei Restaurant,3epWMaVRMpEYcnC6QYY1jQ,3,"Great place for a quick bite but don't expect any customer service.  This place is ruthless for quick and rude service.  The food is pretty standard,...",2022-07-30 09:01:53
Wong Kei Restaurant,mnblUgBhcIhpSARvTFAbLA,5,"Wong Kei's in an institution in London's Chinatown.  Going back at least 25 years from when I'd first heard of it, I really went out of curiosity for the...",2022-05-29 23:48:48
Birley's Sandwiches,THKkfax1k7YSbaNnDb78Dg,5,"A meat lovers delight!
A wicked sandwich bar in Canary Wharf
Roast Pork was done to perfection",2021-10-09 01:57:26
Birley's Sandwiches,XNF1mkMBLxx5ppL_3p0v0A,3,"Sometimes a sandwich from Birley's hits the spot unlike anything else.  When I am feeling slightly under the weather in the morning, a sausage and egg...",2012-04-11 07:30:41
Birley's Sandwiches,-zW-k18xokSq_gmF8SqTfQ,4,"I was a fan of Birleys ever since I first encountered it in my former workplace. Now, I've become a bigger fan of one of its other locations. 

I'm not a...",2015-01-17 05:01:06
Bedales of Borough Market,WeqBjJl6IwsjxhvuHdgz8w,5,"Stopped by here on a bank holiday when few of the shops in the Borough Market are open.  Was a fortuitous decision to come here.  Sure, I could eat those...",2019-05-06 06:43:13
Bedales of Borough Market,f9tsGDjXVdRoxxXa3cP6OA,5,"Lovely spot located in Borough Market. After shopping the stalls, I stopped here for a couple refreshing glasses of dry cab franc rosés and frites....",2022-05-21 05:32:16
Bedales of Borough Market,35SUeqYmGH-dsvsEDIQc9w,5,Grabbed a seat outside facing the market.  Cab franc and chardonnay.  Friendly service and great way to watch the action on a Saturday.,2022-07-24 11:23:13
Le Sacre Coeur,T6WtlVRoAV1yfIQnycs95w,5,"I've now been here twice and have really enjoyed it! It is an adorable French restaurant in a great location. 

Recently, I went with the prixe fixe menu...",2018-08-16 09:39:09
Le Sacre Coeur,NQPmSRBjd3O-VUUV5-UoZg,5,"Three of us went. Appetizers, cocktails, entrees, two desserts and service charge came to 75 pounds. Amazing. Back home it would  have been double that....",2014-12-14 13:16:15
Le Sacre Coeur,wbCg6OoRRPxuCzWOEwbMaw,5,"Went with my partner for lunch, and I have to say that we had an amazing experience! The ambiance is SO cute, very French, and warm. We both had 3 courses...",2016-08-08 14:13:47
POLPO,LAEcauPLBEsZzO5OId-6Pw,5,"Originally had a reservation with a restaurant next door, but they messed up and we ended up finding this place. They were able to seat 5 of us at 8:30p on...",2019-11-30 17:18:33
POLPO,qmu5RyrWnGULaGnWT45iQw,5,I loved this place!!!  This intimate space is decorated with minimalist decor with an Italian flair.  Menus on clipboards and a small bar upstairs and down...,2019-06-19 13:41:20
POLPO,SCRAqVzldlH_SG0W7zjY_Q,4,"POLPO is a cool and cozy Italian eatery in Covent Garden with a casual-yet-classy vibe. The staff were friendly and the food was great, particularly the...",2020-02-09 04:30:07
Gauthier Soho,1fM9yj26uch2ZCvnuIoBMQ,5,"By far the best Vegan Restaurant on Earth.
The menus are creative and unreal. The flavors are fantastic! Service is impeccable but not stuffy. Just get a...",2022-12-31 08:44:39
Gauthier Soho,XYdyo7Cp3mNnufbOGaPHmA,5,"What a delightful experience that my husband and I had at Gauthier Soho. We both selected the wine pairing for our tasting courses, which were both...",2022-12-30 11:56:20
Gauthier Soho,ZUp_eXmHOqYAEV1P0agftA,5,"Our second visit...last time was in December for the winter menu (excellent service, superb food) so decided to come back for the Spring menu. Service is...",2022-06-04 04:41:35
Pizza Union,nsu77O9uIjPnWVwlnIQCPQ,4,"4 solid stars. I'm from Chicago, Illinois, USA, home of the deep dish pizza. I thought this was really good. Although it's very thin (not what I'm used to),...",2022-04-28 15:53:42
Pizza Union,JzT6pOnLhhv4Ms2iQ1e_5A,5,Fast and delicious! Convenient to hotels and to the Aldgate East station. Pizza is always tasty and the staff is nice. Great environment too. We love it and...,2023-01-06 10:34:03
Pizza Union,7jTo4ekMwTt9C115r1h0zw,5,Great thin pizza. Highly recommended. Spinach salad very delicious too. The oven makes the difference.,2022-10-01 10:22:28
Nordic Bakery,Dgb0UDR1B3lE0yCLaAVu4Q,4,"Great food with a great coffee, what more do you need. 

It is a shame two of the three cafes closed, but I just need to walk further to this one. Giving me...",2019-05-23 23:08:16
Nordic Bakery,qBs1adUMb_Y1Un9oimXMgw,4,"I only stepped in a moment to get a Cinnamon Bun for take-away but it was impossible not to smell cinnamon!
My Cinnamon Bun was really good, with an intense...",2020-10-11 08:44:24
Nordic Bakery,VDkCuFwBT7Y3YV7CAgOjBg,3,"Scandinavians are known for their simple, sleek, and minimalist style. It's a grand concept for design and furniture but not the best when it comes to food....",2018-08-24 09:22:31
My Old Dutch,uPeWXrA3uUpzjhYd-UeYFQ,5,Very polite staff. Portions are unexpectedly large. The savoury Greek pancake hit the spot. I'll have to come back later to try the sweet offerings.,2022-10-29 08:34:25
My Old Dutch,NXPMCvj2NWZmutRxN4f90w,5,"Was walking through London when I saw this pancake shop. The smell was amazing when I walked in. Food was amazing and hot. In addition to that, the staff...",2022-07-26 23:21:44
My Old Dutch,CdEoG_Vs1JtjyEK3fHqmuw,5,"Stumbled across this when walking the area after leaving the bookstore. Daughter saw ""Pancakes"" and that was the end of it. The service is slower here than...",2022-06-05 12:40:32
Bubbledogs,NlJMOx3kEnKEylxN7AR5sw,5,Yum yum yum yum yummmmm. Bubbledogs is one of those random spots of heaven tucked away on the tube stops you never think about. Never actually stopped at...,2019-01-02 16:48:35
Bubbledogs,AU6h6xjoeJJ3Xu9V20q1tQ,3,"The service was fantastic, the food was okay. I'm from the New York area I've had a really good hot dog and theirs is okay. My husband ordered the BLT dog...",2019-12-03 21:37:37
Bubbledogs,y9P92f6127zVT5CiskYBMw,5,This is such a cool concept of champagne and hot dogs! I had the blt hot dog with rose champagne and the horny devils (I think that's what they were...,2019-05-29 04:33:54
Shrigleys Moroccan Café,i8AhNQo6TJiFDRDdqJ-akg,5,"Wow! Food is delicious, portions are good, price is great as well. Employees here are very friendly and helpful. Loved the hummus and chicken here, very...",2019-06-03 10:05:40
Shrigleys Moroccan Café,9QVmoFIRfsmBztQ5Sho_aA,5,"My family and I got a combination of salads, wraps, and jacket potatoes. Everyone loved their food. The service was very good and food came out fast. Prices...",2022-08-10 00:06:20
Shrigleys Moroccan Café,4l4g98d3wUgvGNTan8zRJw,5,I came here with my sister one afternoon when looking for a highly rated place for lunch. Right away you are greeted with a colorful cafe with a big menu...,2019-01-25 13:28:47
Xi'An BiangBiang Noodles,ty93EVEsWup7gRi80hltIg,4,"Was a little skeptical because in the newest review from a month ago, the person unfortunately got food poison from here :/

It's a short walk from our...",2022-09-12 16:35:21
Xi'An BiangBiang Noodles,ItD_1283WwkjMspP0MoVLA,3,"Food was average. Service was slow. Atmosphere was typical of a chinese restaurant of this type. Okay food, nothing special.",2022-11-16 18:08:12
Xi'An BiangBiang Noodles,B18oVtUHX-8O2kN5_zERIA,4,"This place is closer to 3.5 stars overall, but the Biang Biang noodles by itself is a solid 4. The flavor in the cumin lamb from the Biang Biang noodles...",2021-09-19 06:11:33
Dean Swift,42WBPc7SIIgF2n1dqGsQVw,5,"Fantastic! Great service & food! Pork & burger sliders, chips, steak special, Cesar salad, humus, ciders! #towerbridge & #toweroflondan",2022-09-27 06:12:27
